# PROCESSED SYNTHETIC DATASET -- ALS baseline corrected + Savitzky-Golay smoothed
# DEMONSTRATION DATASET. Synthetically generated for portfolio purposes. These values were not measured on any instrument and do not describe a real sample.
wavenumber_cm-1,absorbance_raw,baseline,absorbance_baseline_corrected,absorbance_smoothed,transmittance_raw_percent
833.0,0.069293,0.06566,0.003633,0.005125,85.2525
832.0,0.073375,0.065922,0.007453,0.004414,84.455
831.0,0.068428,0.066185,0.002243,0.003686,85.4225
830.0,0.070951,0.066449,0.004502,0.002961,84.9277
829.0,0.067112,0.066714,0.000398,0.002311,85.6818
828.0,0.066324,0.06698,-0.000656,0.002363,85.8372
827.0,0.07019,0.067248,0.002942,0.002405,85.0766
826.0,0.07337,0.067516,0.005854,0.002558,84.4559
825.0,0.070801,0.067786,0.003015,0.002877,84.9571
824.0,0.070504,0.068057,0.002447,0.002959,85.0151
823.0,0.071462,0.068329,0.003133,0.002433,84.8277
822.0,0.068272,0.068602,-0.00033,0.002039,85.4532
821.0,0.073318,0.068876,0.004442,0.002122,84.4659
820.0,0.068842,0.069152,-0.00031,0.003531,85.3411
819.0,0.073536,0.069428,0.004108,0.003807,84.4236
818.0,0.076892,0.069706,0.007186,0.004535,83.7738
817.0,0.075661,0.069985,0.005676,0.005361,84.0115
816.0,0.076438,0.070265,0.006173,0.004387,83.8614
815.0,0.070694,0.070547,0.000147,0.003828,84.9779
814.0,0.076567,0.070829,0.005738,0.0027,83.8365
813.0,0.072732,0.071113,0.001619,0.002056,84.5802
812.0,0.069349,0.071397,-0.002048,0.002147,85.2415
811.0,0.074989,0.071683,0.003306,0.002912,84.1416
810.0,0.076932,0.071971,0.004961,0.003035,83.766
809.0,0.076203,0.072259,0.003944,0.002783,83.9067
808.0,0.076104,0.072548,0.003556,0.002727,83.926
807.0,0.075951,0.072839,0.003112,0.002229,83.9556
806.0,0.070057,0.073131,-0.003074,0.00101,85.1026
805.0,0.07563,0.073424,0.002206,-0.000195,84.0176
804.0,0.07143,0.073718,-0.002288,-0.000505,84.8339
803.0,0.074419,0.074014,0.000405,-0.00067,84.2521
802.0,0.07459,0.074311,0.000279,-0.000266,84.219
801.0,0.073133,0.074608,-0.001475,0.000873,84.502
800.0,0.077252,0.074908,0.002344,0.000694,83.7043
799.0,0.075833,0.075208,0.000625,0.001066,83.9782
798.0,0.077693,0.075509,0.002184,0.000349,83.6193
797.0,0.077407,0.075812,0.001595,0.000401,83.6745
796.0,0.074056,0.076116,-0.00206,0.000853,84.3226
795.0,0.075831,0.076421,-0.00059,0.000713,83.9787
794.0,0.076428,0.076727,-0.000299,0.000423,83.8633
793.0,0.081064,0.077035,0.004029,0.00047,82.9728
792.0,0.079727,0.077343,0.002384,0.00108,83.2288
791.0,0.076705,0.077653,-0.000948,0.000855,83.8098
790.0,0.076443,0.077965,-0.001522,0.001025,83.8605
789.0,0.081468,0.078277,0.003191,0.000276,82.8956
788.0,0.079496,0.07859,0.000906,0.000977,83.2729
787.0,0.076921,0.078905,-0.001984,0.001846,83.7682
786.0,0.084692,0.079221,0.005471,0.002397,82.2826
785.0,0.079484,0.079538,-5.4e-05,0.002718,83.2752
784.0,0.088292,0.079857,0.008435,0.001917,81.6033
783.0,0.07861,0.080177,-0.001567,0.001816,83.443
782.0,0.07992,0.080497,-0.000577,0.000232,83.1918
781.0,0.081335,0.08082,0.000515,-0.001727,82.9212
780.0,0.077108,0.081143,-0.004035,-0.002423,83.732
779.0,0.079299,0.081467,-0.002168,-0.002697,83.3107
778.0,0.075308,0.081793,-0.006485,-0.001044,84.0798
777.0,0.082927,0.08212,0.000807,-0.001254,82.6177
776.0,0.083478,0.082448,0.00103,-0.001789,82.513
775.0,0.085773,0.082778,0.002995,-0.001858,82.0781
774.0,0.080352,0.083109,-0.002757,-0.001594,83.109
773.0,0.075931,0.08344,-0.007509,-0.001096,83.9593
772.0,0.0801,0.083774,-0.003674,-0.001219,83.1573
771.0,0.084857,0.084108,0.000749,-0.001741,82.2514
770.0,0.088376,0.084443,0.003933,-0.001236,81.5876
769.0,0.084787,0.08478,7e-06,-8.9e-05,82.2646
768.0,0.084546,0.085118,-0.000572,0.000833,82.3103
767.0,0.080356,0.085457,-0.005101,0.000137,83.1083
766.0,0.089002,0.085798,0.003204,-7.8e-05,81.47
765.0,0.085916,0.086139,-0.000223,-0.000506,82.051
764.0,0.087308,0.086482,0.000826,-0.000669,81.7885
763.0,0.084722,0.086826,-0.002104,-0.001371,82.2768
762.0,0.087811,0.087171,0.00064,-0.001206,81.6939
761.0,0.082257,0.087518,-0.005261,-0.002295,82.7453
760.0,0.083773,0.087865,-0.004092,-0.002771,82.457
759.0,0.086334,0.088214,-0.00188,-0.002726,81.9722
758.0,0.090352,0.088564,0.001788,-0.001629,81.2172
757.0,0.085198,0.088915,-0.003717,-0.001089,82.1869
756.0,0.086931,0.089267,-0.002336,0.000309,81.8595
755.0,0.093249,0.089621,0.003628,0.000986,80.6772
754.0,0.092715,0.089975,0.00274,0.001196,80.7765
753.0,0.089741,0.090331,-0.00059,0.000873,81.3315
752.0,0.092796,0.090688,0.002108,0.001397,80.7614
751.0,0.091808,0.091046,0.000762,0.000186,80.9453
750.0,0.089885,0.091405,-0.00152,-0.00124,81.3046
749.0,0.089279,0.091766,-0.002487,-0.001295,81.4182
748.0,0.091933,0.092127,-0.000194,-0.001251,80.9221
747.0,0.088273,0.09249,-0.004217,-0.001304,81.607
746.0,0.093293,0.092854,0.000439,-0.001226,80.669
745.0,0.095164,0.093219,0.001945,-2e-05,80.3222
744.0,0.092963,0.093585,-0.000622,0.000557,80.7304
743.0,0.09494,0.093952,0.000988,0.00142,80.3638
742.0,0.094678,0.09432,0.000358,0.002396,80.4122
741.0,0.100633,0.09469,0.005943,0.002779,79.3171
740.0,0.096074,0.09506,0.001014,0.002618,80.1541
739.0,0.100434,0.095432,0.005002,0.002986,79.3534
738.0,0.097992,0.095804,0.002188,0.002171,79.8009
737.0,0.098798,0.096178,0.00262,0.002611,79.6531
736.0,0.095426,0.096553,-0.001127,0.002258,80.2738
735.0,0.100688,0.096929,0.003759,0.002706,79.3071
734.0,0.098843,0.097306,0.001537,0.002489,79.6447
733.0,0.106132,0.097684,0.008448,0.003395,78.3191
732.0,0.099046,0.098063,0.000983,0.00402,79.6076
731.0,0.101764,0.098443,0.003321,0.004557,79.1109
730.0,0.102983,0.098824,0.004159,0.003902,78.8892
729.0,0.105406,0.099206,0.0062,0.003985,78.4503
728.0,0.103191,0.099589,0.003602,0.003732,78.8513
727.0,0.103049,0.099973,0.003076,0.004537,78.8771
726.0,0.103458,0.100359,0.003099,0.004329,78.8029
725.0,0.107018,0.100745,0.006273,0.004541,78.1596
724.0,0.106468,0.101132,0.005336,0.004799,78.2585
723.0,0.106361,0.10152,0.004841,0.005693,78.2778
722.0,0.107648,0.10191,0.005738,0.006862,78.0462
721.0,0.109966,0.1023,0.007666,0.006778,77.6307
720.0,0.109663,0.102691,0.006972,0.007288,77.685
719.0,0.111523,0.103083,0.00844,0.007168,77.3531
718.0,0.111741,0.103477,0.008264,0.006424,77.3141
717.0,0.106808,0.103871,0.002937,0.006528,78.1973
716.0,0.113384,0.104266,0.009118,0.006047,77.0223
715.0,0.10632,0.104662,0.001658,0.005312,78.2852
714.0,0.110831,0.105059,0.005772,0.005845,77.4762
713.0,0.116156,0.105457,0.010699,0.00653,76.5322
712.0,0.109665,0.105856,0.003809,0.007229,77.6846
711.0,0.112787,0.106256,0.006531,0.007679,77.1282
710.0,0.119868,0.106656,0.013212,0.008208,75.8809
709.0,0.113785,0.107058,0.006727,0.009032,76.951
708.0,0.115587,0.107461,0.008126,0.00996,76.6324
707.0,0.119343,0.107864,0.011479,0.010905,75.9726
706.0,0.117179,0.108268,0.008911,0.011123,76.3521
705.0,0.126451,0.108674,0.017777,0.011067,74.7393
704.0,0.119287,0.10908,0.010207,0.0124,75.9823
703.0,0.118279,0.109487,0.008792,0.012608,76.1589
702.0,0.12368,0.109895,0.013785,0.011536,75.2176
701.0,0.122369,0.110304,0.012065,0.011856,75.4451
700.0,0.124505,0.110714,0.013791,0.011865,75.0749
699.0,0.121617,0.111124,0.010493,0.01318,75.5759
698.0,0.121323,0.111536,0.009787,0.013144,75.627
697.0,0.130969,0.111948,0.019021,0.013397,73.9657
696.0,0.126936,0.112361,0.014575,0.013746,74.6558
695.0,0.125708,0.112775,0.012933,0.014922,74.8673
694.0,0.126558,0.11319,0.013368,0.016537,74.7208
693.0,0.132955,0.113606,0.019349,0.017233,73.6283
692.0,0.130406,0.114022,0.016384,0.017757,74.0618
691.0,0.137557,0.114439,0.023118,0.019275,72.8523
690.0,0.134354,0.114858,0.019496,0.02032,73.3915
689.0,0.134249,0.115277,0.018972,0.020827,73.4093
688.0,0.138049,0.115696,0.022353,0.020638,72.7697
687.0,0.136304,0.116117,0.020187,0.021833,73.0628
686.0,0.138532,0.116538,0.021994,0.021909,72.6889
685.0,0.139695,0.11696,0.022735,0.022797,72.4945
684.0,0.140807,0.117383,0.023424,0.023547,72.3091
683.0,0.144669,0.117807,0.026862,0.023634,71.669
682.0,0.13995,0.118231,0.021719,0.023961,72.4519
681.0,0.143042,0.118657,0.024385,0.024439,71.9379
680.0,0.144981,0.119083,0.025898,0.025072,71.6175
679.0,0.14389,0.119509,0.024381,0.02653,71.7976
678.0,0.147681,0.119937,0.027744,0.028564,71.1736
677.0,0.152473,0.120365,0.032108,0.030857,70.3927
676.0,0.153427,0.120794,0.032633,0.032944,70.2382
675.0,0.158423,0.121224,0.037199,0.03512,69.4347
674.0,0.158248,0.121654,0.036594,0.036506,69.4628
673.0,0.15727,0.122085,0.035185,0.036864,69.6194
672.0,0.162645,0.122517,0.040128,0.037717,68.763
671.0,0.161002,0.12295,0.038052,0.038835,69.0236
670.0,0.160007,0.123383,0.036624,0.039573,69.182
669.0,0.16507,0.123817,0.041253,0.041041,68.3801
668.0,0.17044,0.124251,0.046189,0.043588,67.5398
667.0,0.169134,0.124687,0.044447,0.045395,67.7433
666.0,0.170961,0.125123,0.045838,0.047793,67.4589
665.0,0.175743,0.12556,0.050183,0.049363,66.7201
664.0,0.180083,0.125997,0.054086,0.049791,66.0567
663.0,0.175433,0.126435,0.048998,0.050323,66.7678
662.0,0.178289,0.126874,0.051415,0.052256,66.3301
661.0,0.17837,0.127313,0.051057,0.053698,66.3178
660.0,0.181583,0.127753,0.05383,0.0552,65.8289
659.0,0.186873,0.128194,0.058679,0.056765,65.0319
658.0,0.191714,0.128635,0.063079,0.059501,64.3111
657.0,0.189604,0.129077,0.060527,0.061921,64.6243
656.0,0.192839,0.129519,0.06332,0.064132,64.1447
655.0,0.193776,0.129963,0.063813,0.066567,64.0065
654.0,0.200028,0.130406,0.069622,0.06791,63.0917
653.0,0.202084,0.130851,0.071233,0.069544,62.7937
652.0,0.202789,0.131296,0.071493,0.071337,62.6918
651.0,0.207574,0.131741,0.075833,0.073644,62.0048
650.0,0.203708,0.132187,0.071521,0.076086,62.5594
649.0,0.210633,0.132634,0.077999,0.078596,61.5698
648.0,0.213733,0.133082,0.080651,0.082088,61.1317
647.0,0.222646,0.13353,0.089116,0.085038,59.8899
646.0,0.222167,0.133978,0.088189,0.088662,59.956
645.0,0.226725,0.134427,0.092298,0.091315,59.3301
644.0,0.228759,0.134877,0.093882,0.093097,59.0528
643.0,0.228147,0.135327,0.09282,0.095942,59.1361
642.0,0.235911,0.135778,0.100133,0.097458,58.0884
641.0,0.231373,0.136229,0.095144,0.100257,58.6985
640.0,0.242957,0.136681,0.106276,0.102836,57.1536
639.0,0.246663,0.137133,0.10953,0.105852,56.6679
638.0,0.242408,0.137586,0.104822,0.109414,57.2258
637.0,0.252255,0.138039,0.114216,0.113479,55.9429
636.0,0.254741,0.138493,0.116248,0.117455,55.6236
635.0,0.259911,0.138948,0.120963,0.120999,54.9653
634.0,0.266646,0.139403,0.127243,0.125655,54.1195
633.0,0.27188,0.139858,0.132022,0.130574,53.4712
632.0,0.270071,0.140314,0.129757,0.133385,53.6944
631.0,0.281121,0.140771,0.14035,0.136408,52.3455
630.0,0.281371,0.141227,0.140144,0.139327,52.3154
629.0,0.283521,0.141685,0.141836,0.142976,52.0569
628.0,0.285603,0.142143,0.14346,0.14739,51.808
627.0,0.293822,0.142601,0.151221,0.152187,50.8368
626.0,0.301827,0.14306,0.158767,0.156568,49.9083
625.0,0.308502,0.143519,0.164983,0.161514,49.1471
624.0,0.311067,0.143979,0.167088,0.167456,48.8577
623.0,0.314791,0.144439,0.170352,0.172392,48.4405
622.0,0.321877,0.1449,0.176977,0.17738,47.6566
621.0,0.325618,0.145361,0.180257,0.181948,47.2478
620.0,0.337684,0.145822,0.191862,0.187896,45.9532
619.0,0.336936,0.146284,0.190652,0.193628,46.0324
618.0,0.348639,0.146747,0.201892,0.199631,44.8085
617.0,0.350645,0.147209,0.203436,0.205936,44.6021
616.0,0.361957,0.147673,0.214284,0.211581,43.4553
615.0,0.362196,0.148136,0.21406,0.217026,43.4314
614.0,0.373927,0.1486,0.225327,0.223193,42.2739
613.0,0.379401,0.149065,0.230336,0.228363,41.7445
612.0,0.380745,0.14953,0.231215,0.234752,41.6155
611.0,0.391452,0.149995,0.241457,0.240566,40.6021
610.0,0.39611,0.15046,0.24565,0.246234,40.1689
609.0,0.404052,0.150926,0.253126,0.252198,39.441
608.0,0.412241,0.151393,0.260848,0.259014,38.7043
607.0,0.415928,0.151859,0.264069,0.266766,38.3771
606.0,0.421302,0.152326,0.268976,0.272247,37.9051
605.0,0.436749,0.152794,0.283955,0.27842,36.5806
604.0,0.439026,0.153262,0.285764,0.285049,36.3893
603.0,0.446255,0.15373,0.292525,0.291316,35.7886
602.0,0.445523,0.154198,0.291325,0.298403,35.849
601.0,0.461445,0.154667,0.306778,0.305137,34.5585
600.0,0.469701,0.155136,0.314565,0.311074,33.9078
599.0,0.472706,0.155606,0.3171,0.31838,33.674
598.0,0.48419,0.156076,0.328114,0.326671,32.7952
597.0,0.489625,0.156546,0.333079,0.335227,32.3873
596.0,0.496991,0.157016,0.339975,0.34213,31.8427
595.0,0.508271,0.157487,0.350784,0.349957,31.0263
594.0,0.5205,0.157958,0.362542,0.35856,30.1648
593.0,0.523014,0.15843,0.364584,0.366285,29.9907
592.0,0.530634,0.158901,0.371733,0.372926,29.469
591.0,0.54022,0.159373,0.380847,0.380253,28.8257
590.0,0.54842,0.159846,0.388574,0.386522,28.2865
589.0,0.551702,0.160318,0.391384,0.393102,28.0736
588.0,0.556278,0.160791,0.395487,0.400168,27.7793
587.0,0.573098,0.161264,0.411834,0.405943,26.724
586.0,0.572074,0.161738,0.410336,0.41147,26.7871
585.0,0.580564,0.162212,0.418352,0.416962,26.2685
584.0,0.583639,0.162686,0.420953,0.422458,26.0832
583.0,0.588023,0.16316,0.424863,0.426296,25.8212
582.0,0.595652,0.163634,0.432018,0.42979,25.3716
581.0,0.599079,0.164109,0.43497,0.434693,25.1722
580.0,0.602799,0.164584,0.438215,0.439915,24.9575
579.0,0.605497,0.165059,0.440438,0.444161,24.8029
578.0,0.616369,0.165535,0.450834,0.448066,24.1897
577.0,0.618499,0.166011,0.452488,0.449963,24.0714
576.0,0.623667,0.166487,0.45718,0.452847,23.7866
575.0,0.616255,0.166963,0.449292,0.455593,24.1961
574.0,0.623172,0.167439,0.455733,0.455977,23.8138
573.0,0.620536,0.167916,0.45262,0.455318,23.9587
572.0,0.631486,0.168393,0.463093,0.456531,23.3622
571.0,0.626309,0.16887,0.457439,0.456826,23.6424
570.0,0.619141,0.169347,0.449794,0.456467,24.0358
569.0,0.627948,0.169825,0.458123,0.456145,23.5533
568.0,0.630578,0.170303,0.460275,0.45612,23.4111
567.0,0.620324,0.170781,0.449543,0.453723,23.9705
566.0,0.621057,0.171259,0.449798,0.452551,23.93
565.0,0.629991,0.171737,0.458254,0.450624,23.4428
564.0,0.618688,0.172216,0.446472,0.446914,24.0609
563.0,0.611229,0.172695,0.438534,0.443637,24.4777
562.0,0.613911,0.173174,0.440737,0.440339,24.327
561.0,0.609985,0.173653,0.436332,0.434475,24.5479
560.0,0.605602,0.174132,0.43147,0.428886,24.797
559.0,0.599582,0.174612,0.42497,0.425719,25.143
558.0,0.592804,0.175091,0.417713,0.422351,25.5385
557.0,0.588702,0.175571,0.413131,0.415867,25.7809
556.0,0.591739,0.176051,0.415688,0.410016,25.6012
555.0,0.585606,0.176532,0.409074,0.404841,25.9653
554.0,0.576218,0.177012,0.399206,0.3991,26.5328
553.0,0.561172,0.177493,0.383679,0.393355,27.4681
552.0,0.566302,0.177973,0.388329,0.386334,27.1455
551.0,0.561314,0.178454,0.38286,0.378429,27.4591
550.0,0.550195,0.178935,0.37126,0.372065,28.1712
549.0,0.546342,0.179416,0.366926,0.365555,28.4222
548.0,0.535544,0.179898,0.355646,0.358489,29.1377
547.0,0.530062,0.180379,0.349683,0.349467,29.5079
546.0,0.525399,0.180861,0.344538,0.342028,29.8264
545.0,0.514046,0.181343,0.332703,0.334891,30.6164
544.0,0.508521,0.181825,0.326696,0.327127,31.0083
543.0,0.503239,0.182307,0.320932,0.320735,31.3878
542.0,0.498201,0.182789,0.315412,0.31427,31.754
541.0,0.488796,0.183271,0.305525,0.307598,32.4492
540.0,0.484075,0.183754,0.300321,0.300125,32.8039
539.0,0.481565,0.184236,0.297329,0.293616,32.994
538.0,0.471834,0.184719,0.287115,0.286839,33.7416
537.0,0.461701,0.185202,0.276499,0.280133,34.5382
536.0,0.455157,0.185685,0.269472,0.273457,35.0625
535.0,0.460172,0.186168,0.274004,0.266955,34.66
534.0,0.44592,0.186652,0.259268,0.260509,35.8162
533.0,0.440869,0.187135,0.253734,0.254204,36.2352
532.0,0.435033,0.187618,0.247415,0.248394,36.7254
531.0,0.432271,0.188102,0.244169,0.242636,36.9597
530.0,0.423141,0.188586,0.234555,0.235795,37.745
529.0,0.417183,0.18907,0.228113,0.230596,38.2664
528.0,0.418076,0.189554,0.228522,0.22531,38.1878
527.0,0.411636,0.190038,0.221598,0.219633,38.7583
526.0,0.401501,0.190522,0.210979,0.21387,39.6734
525.0,0.399711,0.191006,0.208705,0.208623,39.8373
524.0,0.397337,0.19149,0.205847,0.203571,40.0555
523.0,0.388353,0.191975,0.196378,0.199417,40.8928
522.0,0.386739,0.192459,0.19428,0.195061,41.0451
521.0,0.384365,0.192944,0.191421,0.191809,41.27
520.0,0.384111,0.193429,0.190682,0.187841,41.2942
519.0,0.380355,0.193914,0.186441,0.183794,41.6529
518.0,0.368444,0.194399,0.174045,0.179883,42.8111
517.0,0.3732,0.194884,0.178316,0.174376,42.3448
516.0,0.36495,0.195369,0.169581,0.168742,43.1569
515.0,0.359575,0.195854,0.163721,0.164609,43.6943
514.0,0.355646,0.196339,0.159307,0.161489,44.0914
513.0,0.351181,0.196825,0.154356,0.157929,44.547
512.0,0.353039,0.19731,0.155729,0.153007,44.3569
511.0,0.354916,0.197796,0.15712,0.150364,44.1656
510.0,0.34474,0.198281,0.146459,0.147286,45.2126
509.0,0.337551,0.198767,0.138784,0.14515,45.9673
508.0,0.340394,0.199253,0.141141,0.143098,45.6674
507.0,0.343321,0.199739,0.143582,0.141565,45.3606
506.0,0.338243,0.200225,0.138018,0.137875,45.8941
505.0,0.341831,0.200711,0.14112,0.135188,45.5165
504.0,0.335596,0.201197,0.134399,0.133385,46.1747
503.0,0.332154,0.201683,0.130471,0.1308,46.5421
502.0,0.317452,0.202169,0.115283,0.12697,48.1446
501.0,0.330691,0.202655,0.128036,0.125931,46.6991
500.0,0.335592,0.203142,0.13245,0.124398,46.1752
499.0,0.327192,0.203628,0.123564,0.124109,47.0769
498.0,0.32266,0.204115,0.118545,0.124881,47.5708
497.0,0.335256,0.204601,0.130655,0.12526,46.2109
496.0,0.324966,0.205088,0.119878,0.12255,47.3189
495.0,0.327447,0.205575,0.121872,0.120835,47.0492
494.0,0.330158,0.206061,0.124097,0.120721,46.7565
493.0,0.323081,0.206548,0.116533,0.120098,47.5246
492.0,0.323522,0.207035,0.116487,0.11775,47.4764
491.0,0.325441,0.207522,0.117919,0.11822,47.2671
490.0,0.327587,0.208009,0.119578,0.116906,47.0341
489.0,0.325787,0.208496,0.117291,0.116599,47.2295
488.0,0.322989,0.208983,0.114006,0.116144,47.5347
487.0,0.328497,0.20947,0.119027,0.115937,46.9356
486.0,0.323039,0.209957,0.113082,0.116446,47.5292
485.0,0.328866,0.210444,0.118422,0.116737,46.8958
484.0,0.325836,0.210931,0.114905,0.119933,47.2241
483.0,0.336734,0.211419,0.125315,0.121911,46.0539
482.0,0.337154,0.211906,0.125248,0.124013,46.0094
481.0,0.336915,0.212393,0.124522,0.126821,46.0346
480.0,0.348119,0.212881,0.135238,0.127922,44.8623
479.0,0.336443,0.213368,0.123075,0.129612,46.0847
478.0,0.346916,0.213855,0.133061,0.131309,44.9867
477.0,0.346227,0.214343,0.131884,0.133362,45.0581
476.0,0.347837,0.21483,0.133007,0.135728,44.8914
475.0,0.35598,0.215318,0.140662,0.137579,44.0575
474.0,0.360245,0.215806,0.144439,0.140798,43.627
473.0,0.355744,0.216293,0.139451,0.142926,44.0815
472.0,0.362486,0.216781,0.145705,0.144738,43.4024
471.0,0.363055,0.217269,0.145786,0.146874,43.3456
470.0,0.366147,0.217756,0.148391,0.148914,43.0381
469.0,0.371949,0.218244,0.153705,0.150831,42.4669
468.0,0.368578,0.218732,0.149846,0.154517,42.7979
467.0,0.380061,0.21922,0.160841,0.15716,41.6811
466.0,0.380029,0.219707,0.160322,0.160111,41.6842
465.0,0.380334,0.220195,0.160139,0.163467,41.6549
464.0,0.391355,0.220683,0.170672,0.167225,40.6111
463.0,0.389491,0.221171,0.16832,0.171532,40.7858
462.0,0.39452,0.221659,0.172861,0.173147,40.3163
461.0,0.401905,0.222147,0.179758,0.175811,39.6365
460.0,0.403161,0.222635,0.180526,0.178281,39.522
459.0,0.402474,0.223123,0.179351,0.180932,39.5846
458.0,0.400483,0.223611,0.176872,0.183602,39.7664
457.0,0.411815,0.224099,0.187716,0.185943,38.7422
456.0,0.416265,0.224587,0.191678,0.189632,38.3473
455.0,0.420705,0.225075,0.19563,0.193469,37.9573
454.0,0.416976,0.225563,0.191413,0.195349,38.2845
453.0,0.426831,0.226051,0.20078,0.198219,37.4257
452.0,0.43032,0.226539,0.203781,0.198995,37.1261
451.0,0.422395,0.227027,0.195368,0.199537,37.8099
450.0,0.422546,0.227515,0.195031,0.201624,37.7968
449.0,0.438067,0.228004,0.210063,0.202985,36.4698
448.0,0.429506,0.228492,0.201014,0.202885,37.1958
447.0,0.432748,0.22898,0.203768,0.204519,36.9192
446.0,0.440453,0.229468,0.210985,0.206497,36.2699
445.0,0.43071,0.229956,0.200754,0.205845,37.0928
444.0,0.435888,0.230444,0.205444,0.204761,36.6532
443.0,0.439653,0.230933,0.20872,0.204952,36.3368
442.0,0.433443,0.231421,0.202022,0.204453,36.8601
441.0,0.431432,0.231909,0.199523,0.202858,37.0312
440.0,0.437953,0.232397,0.205556,0.201773,36.4793
439.0,0.432252,0.232885,0.199367,0.200134,36.9614
438.0,0.433853,0.233374,0.200479,0.198285,36.8254
437.0,0.425365,0.233862,0.191503,0.195361,37.5522
436.0,0.426619,0.23435,0.192269,0.192353,37.4439
435.0,0.428592,0.234838,0.193754,0.187611,37.2742
434.0,0.417246,0.235326,0.18192,0.183571,38.2608
433.0,0.411009,0.235815,0.175194,0.180612,38.8143
432.0,0.41682,0.236303,0.180517,0.177832,38.2984
431.0,0.406573,0.236791,0.169782,0.174212,39.2128
430.0,0.40892,0.237279,0.171641,0.169718,39.0014
429.0,0.410576,0.237768,0.172808,0.165115,38.8529
428.0,0.396917,0.238256,0.158661,0.160795,40.0943
427.0,0.392714,0.238744,0.15397,0.154734,40.4843
426.0,0.382576,0.239232,0.143344,0.14907,41.4404
425.0,0.380926,0.239721,0.141205,0.142444,41.5981
424.0,0.384049,0.240209,0.14384,0.135064,41.3001
423.0,0.368991,0.240697,0.128294,0.129744,42.7572
422.0,0.364052,0.241185,0.122867,0.124412,43.2462
421.0,0.360025,0.241674,0.118351,0.119218,43.6491
420.0,0.35014,0.242162,0.107978,0.112609,44.654
419.0,0.354503,0.24265,0.111853,0.107731,44.2076
418.0,0.348964,0.243138,0.105826,0.104141,44.7751
417.0,0.340579,0.243627,0.096952,0.099388,45.6479
416.0,0.336289,0.244115,0.092174,0.094253,46.1011
415.0,0.338198,0.244603,0.093595,0.08824,45.8989
414.0,0.323817,0.245091,0.078726,0.079012,47.4442
413.0,0.318183,0.24558,0.072603,0.071702,48.0637
412.0,0.310216,0.246068,0.064148,0.06483,48.9535
411.0,0.299712,0.246556,0.053156,0.055828,50.1519
410.0,0.291675,0.247044,0.044631,0.0484,51.0887
409.0,0.297244,0.247533,0.049711,0.042654,50.4378
408.0,0.285751,0.248021,0.03773,0.037887,51.7903
407.0,0.275088,0.248509,0.026579,0.034011,53.0777
406.0,0.283585,0.248998,0.034587,0.030151,52.0493
405.0,0.274295,0.249486,0.024809,0.025728,53.1747
404.0,0.27588,0.249974,0.025906,0.021462,52.981
403.0,0.2673,0.250462,0.016838,0.017494,54.0381
402.0,0.262489,0.250951,0.011538,0.013953,54.6401
401.0,0.261747,0.251439,0.010308,0.010966,54.7334
400.0,0.261625,0.251927,0.009698,0.008663,54.7488
